2020-04-24	US_CT,0,1,1,0,0,1,0,1,1
2020-04-24	US_DC,0,1,0,0,0,1,0,0,0
2020-04-24	US_DE,0,0,0,0,1,0,0,0,0
2020-04-24	US_FL,0,0,1,0,1,0,1,0,1
2020-04-24	US_GA,0,0,1,0,0,0,0,0,0
2020-04-24	US_HI,0,1,1,1,0,1,1,0,0
2020-04-24	US_IA,0,0,0,0,0,0,0,0,0
2020-04-24	US_ID,0,0,0,1,0,1,0,0,0
2020-04-24	US_IL,1,0,1,0,0,0,0,0,1
2020-04-24	US_IN,0,0,0,0,0,0,0,0,0
2020-04-24	US_KS,0,0,0,0,0,0,0,0,0
2020-04-24	US_KY,0,0,0,0,0,0,0,0,0
2020-04-24	US_LA,0,0,0,0,0,0,0,0,0
2020-04-24	US_MA,1,0,0,0,0,0,0,0,0
2020-04-24	US_MD,1,0,1,0,0,0,0,0,0
2020-04-24	US_ME,0,0,0,0,0,0,0,0,0
2020-04-24	US_MI,1,0,0,0,0,0,0,0,0
2020-04-24	US_MN,0,0,0,0,0,0,0,0,0
2020-04-24	US_MO,0,0,0,0,0,0,0,1,0
2020-04-24	US_MS,0,0,0,0,0,0,1,0,1
2020-04-24	US_MT,0,0,0,0,0,0,0,0,0
2020-04-24	US_NC,0,0,0,0,0,0,0,0,0
2020-04-24	US_ND,0,0,0,0,0,0,0,0,0
2020-04-24	US_NE,0,0,0,0,0,0,0,0,0
2020-04-24	US_NH,0,0,0,0,1,0,0,0,0
2020-04-24	US_NJ,1,1,1,0,1,1,1,0,1
2020-04-24	US_NM,0,0,0,0,0,0,0,0,0
2020-04-24	US_NV,0,0,0,0,0,0,0,0,0
2020-04-24	US_NY,1,1,1,0,0,1,0,0,0
2020-04-24	US_OH,0,0,0,0,0,0,0,0,0
2020-04-24	US_OK,0,0,0,0,0,0,0,0,0
2020-04-24	US_OR,0,0,0,0,0,0,0,0,0
2020-04-24	US_PA,1,0,0,0,0,0,0,0,0
2020-04-24	US_RI,0,1,1,0,0,1,1,0,1
2020-04-24	US_SC,0,0,1,1,0,1,0,1,0
2020-04-24	US_SD,0,0,0,0,0,0,0,0,0
2020-04-24	US_TN,0,0,0,1,0,0,0,0,0
2020-04-24	US_TX,1,0,0,0,0,0,0,0,0
2020-04-24	US_UT,0,0,0,0,0,0,0,0,0
2020-04-24	US_VA,0,0,0,0,0,0,0,0,0
2020-04-24	US_VT,0,1,0,0,0,1,0,0,0
2020-04-24	US_WA,0,0,0,1,0,0,0,0,0
2020-04-24	US_WI,0,0,0,0,0,0,0,0,0
2020-04-24	US_WV,0,0,0,0,0,0,0,0,0
2020-04-24	US_WY,0,0,0,0,0,0,0,0,0
2020-04-25	US_AK,0,0,0,1,0,0,0,0,0
2020-04-25	US_AL,0,0,0,0,1,0,0,1,1
2020-04-25	US_AR,0,0,0,0,0,0,0,0,0
2020-04-25	US_AZ,0,0,0,1,1,0,1,0,0
2020-04-25	US_CA,1,1,0,1,0,0,1,0,0
2020-04-25	US_CO,0,0,0,0,0,0,0,0,0
2020-04-25	US_CT,0,1,1,0,0,1,0,0,1
2020-04-25	US_DC,0,1,0,0,0,0,0,0,0
2020-04-25	US_DE,0,0,0,0,0,0,0,0,0
2020-04-25	US_FL,1,0,1,0,0,1,1,0,0
2020-04-25	US_GA,0,0,1,0,0,0,0,0,0
2020-04-25	US_HI,0,1,1,1,0,0,1,1,0
2020-04-25	US_IA,0,0,0,0,0,0,0,0,0
2020-04-25	US_ID,0,0,0,1,0,0,0,1,0
2020-04-25	US_IL,1,1,1,0,0,0,1,0,1
2020-04-25	US_IN,0,0,0,0,0,0,0,0,0
2020-04-25	US_KS,0,0,0,0,0,0,0,0,0
2020-04-25	US_KY,0,0,0,0,0,0,0,0,0
2020-04-25	US_LA,0,0,0,0,0,0,0,0,0
2020-04-25	US_MA,1,0,0,0,0,0,0,0,0
2020-04-25	US_MD,1,0,1,0,0,0,0,0,0
2020-04-25	US_ME,0,0,0,0,0,0,0,0,0
2020-04-25	US_MI,0,0,0,0,0,0,0,0,0
2020-04-25	US_MN,0,0,0,0,0,0,0,0,0
2020-04-25	US_MO,0,0,0,0,0,0,0,1,0
2020-04-25	US_MS,0,0,0,0,0,0,0,0,0
2020-04-25	US_MT,0,0,0,0,0,0,0,0,0
2020-04-25	US_NC,0,0,0,0,0,0,0,0,0
2020-04-25	US_ND,0,0,0,0,0,0,1,0,0
2020-04-25	US_NE,0,0,0,0,0,0,0,1,0
2020-04-25	US_NH,0,0,0,0,0,0,0,0,0
2020-04-25	US_NJ,1,1,1,0,1,1,1,0,0
2020-04-25	US_NM,0,0,0,0,0,0,0,0,0
2020-04-25	US_NV,0,0,1,0,0,0,0,0,0
2020-04-25	US_NY,1,1,1,0,0,1,0,0,1
2020-04-25	US_OH,0,0,0,0,0,0,0,0,0
2020-04-25	US_OK,0,0,0,1,0,0,0,1,0
2020-04-25	US_OR,0,0,0,0,0,0,0,0,0
2020-04-25	US_PA,1,0,0,0,0,0,0,0,0
2020-04-25	US_RI,0,1,0,0,0,1,0,0,0
2020-04-25	US_SC,0,0,1,1,0,1,0,0,0
2020-04-25	US_SD,0,0,0,0,0,0,0,0,0
2020-04-25	US_TN,0,0,0,0,0,1,0,1,0
2020-04-25	US_TX,1,0,0,0,0,0,0,0,0
2020-04-25	US_UT,0,0,0,0,0,0,0,0,0
2020-04-25	US_VA,1,0,0,0,0,0,0,0,0
2020-04-25	US_VT,0,0,0,1,0,0,0,0,0
2020-04-25	US_WA,0,1,0,1,0,0,0,0,0
2020-04-25	US_WI,0,0,0,0,0,0,0,0,0
2020-04-25	US_WV,0,0,0,1,1,1,0,0,0
2020-04-25	US_WY,0,0,0,0,0,0,0,0,0
2020-04-26	US_AK,0,0,0,1,0,0,1,0,0
2020-04-26	US_AL,0,0,0,1,0,0,0,0,0
2020-04-26	US_AR,0,0,0,0,0,0,0,1,0
2020-04-26	US_AZ,0,0,0,0,0,0,1,1,0
2020-04-26	US_CA,1,0,0,1,1,0,1,0,0
2020-04-26	US_CO,0,0,0,0,0,0,0,0,0
2020-04-26	US_CT,1,1,1,0,1,1,0,1,1
2020-04-26	US_DC,0,1,1,0,1,1,0,1,1
2020-04-26	US_DE,0,1,0,0,0,0,0,0,0
2020-04-26	US_FL,0,0,1,0,1,0,1,0,1
2020-04-26	US_GA,1,0,0,0,0,0,1,0,0
2020-04-26	US_HI,0,1,1,1,0,0,1,0,0
2020-04-26	US_IA,0,0,0,0,0,1,0,0,0
2020-04-26	US_ID,0,0,0,1,0,0,0,0,0
2020-04-26	US_IL,1,1,0,0,0,0,0,0,1
2020-04-26	US_IN,0,0,0,0,0,0,0,0,0
2020-04-26	US_KS,0,0,0,0,0,0,0,0,0
2020-04-26	US_KY,0,0,0,0,0,0,0,0,0
2020-04-26	US_LA,0,0,0,0,0,0,0,0,0
2020-04-26	US_MA,1,0,0,0,0,0,0,0,0
2020-04-26	US_MD,1,1,1,0,0,0,0,0,0
2020-04-26	US_ME,0,0,0,0,0,0,0,0,0
2020-04-26	US_MI,0,0,0,0,0,0,0,0,0
2020-04-26	US_MN,0,0,0,0,0,0,0,0,0
2020-04-26	US_MO,0,0,0,0,0,0,0,1,0
2020-04-26	US_MS,0,0,0,0,0,0,0,0,0
2020-04-26	US_MT,0,0,0,0,0,0,0,0,1
2020-04-26	US_NC,0,0,0,0,0,0,0,0,0
2020-04-26	US_ND,0,0,0,0,0,0,0,0,0
2020-04-26	US_NE,0,0,0,1,0,1,0,0,0
2020-04-26	US_NH,0,0,0,0,0,0,0,0,0
2020-04-26	US_NJ,1,1,1,0,0,1,1,0,0
2020-04-26	US_NM,0,0,0,0,1,0,0,0,0
2020-04-26	US_NV,0,0,0,0,0,0,0,0,0
2020-04-26	US_NY,1,1,1,0,0,1,0,0,0
2020-04-26	US_OH,0,0,0,0,0,0,0,0,0
2020-04-26	US_OK,0,0,0,1,0,0,0,0,0
2020-04-26	US_OR,0,0,0,0,0,0,0,0,0
2020-04-26	US_PA,1,0,0,0,0,0,0,0,0
2020-04-26	US_RI,0,1,0,0,1,0,1,0,1
2020-04-26	US_SC,0,0,1,1,0,1,1,0,1
2020-04-26	US_SD,0,0,0,0,0,0,0,0,0
2020-04-26	US_TN,0,0,0,0,0,0,0,0,0
2020-04-26	US_TX,1,0,1,0,0,0,1,0,0
2020-04-26	US_UT,0,0,0,0,0,0,0,0,0
2020-04-26	US_VA,0,0,0,0,0,0,0,0,0
2020-04-26	US_VT,0,0,0,0,0,1,0,0,0
2020-04-26	US_WA,0,0,0,1,0,1,0,0,0
2020-04-26	US_WI,0,0,0,0,0,0,0,0,0
2020-04-26	US_WV,0,0,0,0,0,0,0,0,0
2020-04-26	US_WY,0,0,0,0,0,0,0,0,1
2020-04-27	US_MS,0,0,0,0,0,0,0,1,0
2020-04-27	US_AK,0,1,1,1,0,1,1,1,0
2020-04-27	US_AL,0,0,1,1,0,1,0,0,0
2020-04-27	US_AR,0,0,0,0,0,0,0,1,0
2020-04-27	US_AZ,0,0,0,1,0,0,0,0,0
2020-04-27	US_CA,1,0,0,0,1,0,0,0,0
2020-04-27	US_CO,0,0,0,0,0,0,0,0,0
2020-04-27	US_CT,0,1,0,0,1,1,0,0,1
2020-04-27	US_DC,0,1,0,0,0,0,1,0,1
2020-04-27	US_DE,0,0,0,0,0,0,0,0,1
2020-04-27	US_FL,1,0,1,0,0,1,1,0,0
2020-04-27	US_GA,0,0,0,0,0,0,0,0,0
2020-04-27	US_HI,0,1,1,1,0,0,1,1,1
2020-04-27	US_IA,0,1,0,0,1,0,0,1,0
2020-04-27	US_ID,0,0,0,1,0,0,0,0,0
2020-04-27	US_IL,1,0,1,0,0,0,1,0,1
2020-04-27	US_IN,1,0,0,0,0,0,0,0,0
2020-04-27	US_KS,0,0,0,0,0,0,0,0,0
2020-04-27	US_KY,0,0,0,0,0,0,0,0,0
2020-04-27	US_LA,0,0,0,0,0,0,0,0,0
2020-04-27	US_MA,1,0,0,0,0,0,0,0,0
2020-04-27	US_MD,1,1,1,0,0,0,0,0,0
2020-04-27	US_ME,0,0,0,0,0,0,0,0,0
2020-04-27	US_MI,1,0,0,0,0,0,0,0,0
2020-04-27	US_MN,0,0,0,0,0,0,0,0,0
2020-04-27	US_MO,0,0,0,0,0,0,0,0,0
2020-04-27	US_MT,0,0,0,1,0,0,0,0,0
2020-04-27	US_NC,0,0,0,0,0,0,0,0,0
2020-04-27	US_ND,0,0,0,0,0,0,0,0,0
2020-04-27	US_NE,0,0,0,0,0,0,0,0,0
2020-04-27	US_NH,0,0,0,0,0,0,0,0,0
2020-04-27	US_NJ,1,1,1,0,0,0,0,0,1
2020-04-27	US_NM,0,0,0,0,0,0,0,0,0
2020-04-27	US_NV,0,0,0,0,0,0,0,0,0
2020-04-27	US_NY,1,0,1,0,0,1,0,0,1
2020-04-27	US_OH,0,0,0,0,0,0,0,0,0
2020-04-27	US_OK,0,0,0,1,1,0,0,0,0
2020-04-27	US_OR,0,0,0,0,0,0,0,0,0
2020-04-27	US_PA,1,0,0,0,0,0,0,0,0
2020-04-27	US_RI,0,1,0,0,0,0,1,1,0
2020-04-27	US_SC,0,0,1,1,0,1,1,0,0
2020-04-27	US_SD,0,0,0,0,0,0,0,0,0
2020-04-27	US_TN,0,0,0,0,0,0,0,0,0
2020-04-27	US_TX,0,0,1,0,0,0,0,0,0
2020-04-27	US_UT,0,0,0,0,0,0,0,0,0
2020-04-27	US_VA,0,0,0,0,0,0,0,0,0
2020-04-27	US_VT,0,1,0,0,0,0,0,0,0
2020-04-27	US_WA,0,1,0,1,0,0,0,0,0
2020-04-27	US_WI,0,0,0,0,0,0,0,0,0
2020-04-27	US_WV,0,0,0,0,0,0,0,0,0
2020-04-27	US_WY,0,0,0,0,0,0,0,0,0
2020-04-28	US_AL,0,0,1,1,1,0,1,1,0
2020-04-28	US_AR,0,0,0,0,1,0,0,0,0
2020-04-28	US_AZ,0,1,0,1,0,0,1,1,0
2020-04-28	US_CA,1,0,0,0,0,0,1,0,0
2020-04-28	US_CO,0,0,0,0,0,0,0,0,0
2020-04-28	US_CT,1,1,0,0,0,1,0,0,1
2020-04-28	US_DC,0,1,1,0,0,0,0,1,1
2020-04-28	US_DE,0,0,0,0,0,0,0,0,0
2020-04-28	US_FL,0,0,1,0,0,0,0,0,0
2020-04-28	US_GA,0,0,0,0,0,0,0,0,0
2020-04-28	US_HI,0,1,1,1,0,1,1,0,1
2020-04-28	US_IA,0,1,0,0,1,0,1,0,0
2020-04-28	US_ID,0,0,0,1,0,0,0,0,0
2020-04-28	US_IL,1,1,0,0,0,0,0,0,0
2020-04-28	US_IN,0,0,0,0,0,0,0,0,0
2020-04-28	US_KS,0,0,0,0,0,0,0,0,0
2020-04-28	US_KY,0,0,0,0,0,0,0,0,0
2020-04-28	US_LA,0,0,0,0,0,0,0,0,1
2020-04-28	US_MA,1,0,0,0,0,0,0,0,0
2020-04-28	US_MD,0,1,1,0,0,1,0,0,1
2020-04-28	US_ME,0,0,0,0,0,0,0,0,0
2020-04-28	US_MI,1,0,0,0,0,0,0,0,0
2020-04-28	US_MN,0,0,0,0,0,0,0,0,0
2020-04-28	US_MO,0,0,0,0,0,1,0,1,0
2020-04-28	US_MS,0,0,1,0,0,0,0,0,0
2020-04-28	US_AK,0,0,0,1,0,1,0,0,0
2020-04-28	US_MT,0,0,0,0,0,0,0,0,0
2020-04-28	US_NC,0,0,0,0,0,0,0,0,0
2020-04-28	US_ND,0,0,0,0,0,0,0,0,1
2020-04-28	US_NE,0,0,0,0,0,0,0,0,0
2020-04-28	US_NH,0,0,0,0,0,0,0,0,0
2020-04-28	US_NJ,1,1,1,0,0,1,0,0,1
2020-04-28	US_NM,0,0,0,0,0,0,1,0,0
2020-04-28	US_NV,0,0,0,0,0,0,0,0,0
2020-04-28	US_NY,1,0,1,0,0,0,0,0,0
2020-04-28	US_OH,0,0,0,0,0,0,0,0,0
2020-04-28	US_OK,0,0,0,1,1,0,0,0,0
2020-04-28	US_OR,0,0,0,0,0,0,0,0,0
2020-04-28	US_PA,1,0,0,0,0,0,0,0,0
2020-04-28	US_RI,0,0,0,0,0,0,0,0,0
2020-04-28	US_SC,0,0,1,1,0,0,0,1,0
2020-04-28	US_SD,0,0,0,0,0,1,0,0,0
2020-04-28	US_TN,0,0,0,1,0,0,0,0,0
2020-04-28	US_TX,1,0,1,0,0,0,0,0,0
2020-04-28	US_UT,0,0,0,0,0,0,0,0,0
2020-04-28	US_VA,1,0,0,0,0,0,0,0,0
2020-04-28	US_VT,0,1,0,0,0,0,0,0,0
2020-04-28	US_WA,0,1,0,1,0,0,0,0,0
2020-04-28	US_WI,0,0,0,0,0,0,0,0,0
2020-04-28	US_WV,0,0,0,0,1,0,0,1,1
2020-04-28	US_WY,0,0,0,0,0,0,0,0,0
2020-04-29	US_MS,0,0,0,0,0,0,0,0,1
2020-04-29	US_AK,0,0,0,1,0,1,0,0,0
2020-04-29	US_AL,0,0,1,0,0,0,0,1,1
2020-04-29	US_AR,0,0,0,0,0,0,0,1,0
2020-04-29	US_AZ,0,1,0,1,0,0,0,0,0
2020-04-29	US_CA,1,0,0,1,1,0,1,0,0
2020-04-29	US_CO,0,0,0,0,0,0,0,0,0
2020-04-29	US_CT,0,1,1,0,1,1,0,1,1
2020-04-29	US_DC,0,1,0,0,0,1,0,0,0
2020-04-29	US_DE,0,0,0,0,0,0,0,0,0
2020-04-29	US_FL,0,0,1,0,1,0,1,0,1
2020-04-29	US_GA,1,0,0,0,0,0,0,0,0
2020-04-29	US_HI,0,0,1,1,0,1,1,0,0
2020-04-29	US_IA,0,1,0,0,0,0,0,0,0
2020-04-29	US_ID,0,0,0,1,1,0,0,0,0
2020-04-29	US_IL,1,0,0,0,0,0,1,0,0
2020-04-29	US_IN,0,0,0,0,0,0,0,0,0
2020-04-29	US_KS,0,0,0,0,0,0,0,0,0
2020-04-29	US_KY,0,0,0,0,0,0,0,0,0
2020-04-29	US_LA,0,0,0,0,0,0,0,0,0
2020-04-29	US_MA,1,0,0,0,0,0,0,0,1
2020-04-29	US_MD,1,0,1,0,0,0,0,0,1
2020-04-29	US_ME,0,0,0,0,0,0,0,0,0
2020-04-29	US_MI,1,0,0,0,0,0,0,0,0
2020-04-29	US_MN,0,0,0,0,0,0,0,0,0
2020-04-29	US_MO,0,0,0,0,0,1,0,1,0
2020-04-29	US_MT,0,0,0,1,0,0,0,0,0
2020-04-29	US_NC,0,0,0,0,0,0,0,0,0
2020-04-29	US_ND,0,0,0,0,0,0,0,0,0
2020-04-29	US_NE,0,1,0,0,0,0,1,0,0
2020-04-29	US_NH,0,0,0,0,0,0,0,0,0
2020-04-29	US_NJ,1,1,1,0,0,1,0,0,0
2020-04-29	US_NM,0,0,0,0,0,0,0,0,0
2020-04-29	US_NV,0,0,0,0,1,0,0,0,0
2020-04-29	US_NY,1,1,0,0,0,0,0,0,0
2020-04-29	US_OH,0,0,0,0,0,0,0,0,0
2020-04-29	US_OK,0,0,0,1,0,0,0,0,0
2020-04-29	US_OR,0,0,0,0,0,0,0,0,0
2020-04-29	US_PA,1,0,0,0,0,0,0,0,0
2020-04-29	US_RI,0,0,1,0,1,1,0,0,0
2020-04-29	US_SC,0,0,0,0,0,0,1,0,0
2020-04-29	US_SD,0,0,0,0,0,0,0,0,0
2020-04-29	US_TN,0,0,0,0,0,0,0,0,0
2020-04-29	US_TX,1,0,1,0,0,0,0,0,0
2020-04-29	US_UT,0,0,0,0,0,0,0,0,0
2020-04-29	US_VA,0,0,0,0,0,0,0,0,0
2020-04-29	US_VT,0,1,0,0,0,0,0,0,0
2020-04-29	US_WA,0,1,0,1,0,0,0,0,0
2020-04-29	US_WI,0,0,0,0,0,0,0,0,0
2020-04-29	US_WV,0,0,0,0,0,0,0,0,0
2020-04-29	US_WY,0,0,0,0,0,0,0,0,0
2020-04-30	US_AK,0,1,0,1,0,0,1,0,0
2020-04-30	US_AL,0,0,0,0,0,0,0,0,1
2020-04-30	US_AR,0,0,0,0,1,0,0,1,0
2020-04-30	US_AZ,0,0,0,1,1,0,1,0,1
2020-04-30	US_CA,1,0,1,1,1,0,0,0,0
2020-04-30	US_CO,0,0,0,0,0,0,0,0,0
2020-04-30	US_CT,1,1,0,0,0,1,0,0,0
2020-04-30	US_DC,0,1,0,0,0,0,0,0,0
2020-04-30	US_DE,0,0,0,0,0,1,0,0,0
2020-04-30	US_FL,1,0,1,0,1,0,1,0,0
2020-04-30	US_GA,0,0,0,0,0,0,0,0,0
2020-04-30	US_HI,0,1,1,1,0,1,1,0,1
2020-04-30	US_IA,0,0,0,0,0,1,0,0,0
2020-04-30	US_ID,0,0,0,1,1,0,0,0,0
2020-04-30	US_IL,1,0,0,0,0,0,0,0,1
2020-04-30	US_IN,0,0,0,0,0,0,0,0,0
2020-04-30	US_KS,0,0,0,0,0,0,0,0,0
2020-04-30	US_KY,0,0,0,0,0,0,0,0,0
2020-04-30	US_LA,0,0,1,0,1,0,0,0,0
2020-04-30	US_MA,1,0,0,0,0,0,0,0,0
2020-04-30	US_MD,0,1,1,0,0,1,0,0,0
2020-04-30	US_ME,0,0,0,0,0,0,0,0,0
2020-04-30	US_MI,1,0,0,0,0,0,0,0,0
2020-04-30	US_MN,0,0,0,0,0,0,0,0,0
2020-04-30	US_MO,0,0,0,0,0,0,0,1,0
2020-04-30	US_MS,0,0,0,0,0,0,0,1,0
2020-04-30	US_MT,0,0,0,0,0,0,0,1,0
2020-04-30	US_NC,0,0,0,0,0,0,0,0,0
2020-04-30	US_ND,0,0,0,0,0,0,0,1,1
2020-04-30	US_NE,0,1,0,0,1,0,0,0,0
2020-04-30	US_NH,0,0,0,0,0,1,0,0,0
2020-04-30	US_NJ,1,1,1,0,0,1,1,0,0
2020-04-30	US_NM,0,0,0,0,0,0,0,0,0
2020-04-30	US_NV,0,0,0,0,0,0,0,0,0
2020-04-30	US_NY,1,0,1,0,0,1,0,0,0
2020-04-30	US_OH,0,0,0,0,0,0,0,0,0
2020-04-30	US_OK,0,0,0,1,0,0,0,0,0
2020-04-30	US_OR,0,0,0,0,0,0,0,0,0
2020-04-30	US_PA,1,0,0,0,0,0,0,0,0
2020-04-30	US_RI,0,0,1,0,0,0,1,0,1
2020-04-30	US_SC,0,0,0,1,0,1,0,0,0
2020-04-30	US_SD,0,0,0,0,0,0,0,0,0
2020-04-30	US_TN,0,0,0,1,0,0,0,0,0
2020-04-30	US_TX,1,0,1,0,0,0,0,0,0
2020-04-30	US_UT,0,0,0,0,0,0,0,0,0
2020-04-30	US_VA,0,0,0,0,0,0,0,0,0
2020-04-30	US_VT,0,1,0,0,0,0,0,0,0
2020-04-30	US_WA,0,1,0,1,0,0,0,0,0
2020-04-30	US_WI,0,0,0,0,0,0,0,0,0
2020-04-30	US_WV,0,0,0,1,0,0,0,1,0
2020-04-30	US_WY,0,0,0,0,0,0,0,0,0
2020-05-01	US_AK,0,0,0,1,0,0,0,1,0
2020-05-01	US_AL,0,0,0,1,0,0,0,0,1
2020-05-01	US_AR,0,0,0,0,0,0,0,1,0
2020-05-01	US_AZ,0,0,0,0,1,0,0,0,0
2020-05-01	US_CA,1,0,1,0,1,1,1,0,0
2020-05-01	US_CO,0,1,0,0,0,0,0,0,0
2020-05-01	US_CT,0,1,0,0,0,1,0,0,0
2020-05-01	US_DC,0,1,0,0,0,0,0,1,0
2020-05-01	US_DE,0,0,0,0,0,0,0,0,0
2020-05-01	US_FL,0,0,0,0,0,0,1,0,1
2020-05-01	US_GA,1,0,1,0,0,0,0,0,0
2020-05-01	US_HI,0,1,1,1,1,0,1,1,1
2020-05-01	US_IA,0,1,0,0,1,0,0,0,0
2020-05-01	US_ID,0,0,0,1,0,0,0,0,0
2020-05-01	US_IL,1,0,1,0,0,0,0,0,1
2020-05-01	US_IN,0,0,0,0,0,0,0,0,0
2020-05-01	US_KS,0,0,0,0,0,0,0,0,0
2020-05-01	US_KY,0,0,0,0,0,0,0,1,0
2020-05-01	US_LA,0,0,0,0,0,0,0,0,0
2020-05-01	US_MA,1,0,0,0,0,0,0,0,0
2020-05-01	US_MD,1,0,1,0,0,1,1,0,0
2020-05-01	US_ME,0,0,0,0,0,0,0,0,0
2020-05-01	US_MI,0,0,0,0,0,0,0,0,0
2020-05-01	US_MN,0,0,0,0,0,0,0,0,0
2020-05-01	US_MO,0,0,0,0,0,0,0,1,0
2020-05-01	US_MS,0,0,1,0,0,1,1,0,0
2020-05-01	US_MT,0,0,0,0,0,0,0,0,0
2020-05-01	US_NC,0,0,0,0,0,0,0,0,0
2020-05-01	US_ND,0,0,0,1,0,0,0,0,0
2020-05-01	US_NE,0,1,0,0,0,0,0,0,0
2020-05-01	US_NH,0,0,0,0,0,0,0,0,1
2020-05-01	US_NJ,1,1,0,0,0,0,0,0,0
2020-05-01	US_NM,0,0,0,0,1,0,0,1,0
2020-05-01	US_NV,0,0,0,0,0,0,0,0,0
2020-05-01	US_NY,1,0,1,0,0,1,0,0,0
2020-05-01	US_OH,0,0,0,0,0,0,0,0,0
2020-05-01	US_OK,0,0,0,1,0,0,0,0,0
2020-05-01	US_OR,0,0,0,0,0,0,0,0,0
2020-05-01	US_PA,1,0,0,0,0,0,0,0,0
2020-05-01	US_RI,0,0,0,0,0,1,1,0,1
2020-05-01	US_SC,0,0,1,1,0,0,0,0,1
2020-05-01	US_SD,0,0,0,0,0,0,0,0,0
2020-05-01	US_TN,1,0,0,0,0,0,1,0,0
2020-05-01	US_TX,1,0,1,0,0,0,0,0,0
2020-05-01	US_UT,0,0,0,0,0,0,0,0,0
2020-05-01	US_VA,0,0,0,0,0,0,0,0,0
2020-05-01	US_VT,0,1,0,0,0,0,0,1,0
2020-05-01	US_WA,0,0,0,1,0,0,0,0,0
2020-05-01	US_WI,0,0,0,0,0,0,0,0,0
2020-05-01	US_WV,0,0,0,0,0,0,0,0,0
2020-05-01	US_WY,0,0,0,0,0,0,0,0,0
2020-05-02	US_AK,0,0,0,0,0,1,0,0,0
2020-05-02	US_AL,0,0,0,0,0,0,0,1,0
2020-05-02	US_AR,0,0,0,0,1,0,0,0,0
2020-05-02	US_AZ,0,1,1,1,1,1,0,1,0
2020-05-02	US_CA,1,1,1,0,0,0,1,0,1
2020-05-02	US_CO,0,0,0,0,0,0,0,0,0
2020-05-02	US_CT,0,1,0,0,0,1,0,0,0
2020-05-02	US_DC,0,0,0,0,0,0,0,0,0
2020-05-02	US_DE,0,0,0,0,0,0,0,0,0
2020-05-02	US_FL,0,0,1,0,0,0,1,0,1
2020-05-02	US_GA,1,0,0,0,0,0,0,0,0
2020-05-02	US_HI,0,1,1,1,0,0,1,0,0
2020-05-02	US_IA,0,1,0,0,0,1,0,0,0
2020-05-02	US_ID,0,0,0,1,1,1,0,1,1
2020-05-02	US_IL,1,0,0,0,0,0,0,0,1
2020-05-02	US_IN,0,0,0,0,0,0,0,0,0
2020-05-02	US_KS,0,0,0,0,0,0,0,0,0
2020-05-02	US_KY,0,0,0,0,0,0,0,1,0
2020-05-02	US_LA,0,0,0,0,0,0,0,0,0
2020-05-02	US_MA,1,0,0,0,0,0,0,0,0
2020-05-02	US_MD,1,0,1,0,0,0,0,0,0
2020-05-02	US_ME,0,0,0,0,0,0,0,0,0
2020-05-02	US_MI,0,0,0,0,0,0,0,0,0
2020-05-02	US_MN,0,0,0,0,0,0,0,0,0
2020-05-02	US_MO,0,0,0,0,1,0,0,1,0
2020-05-02	US_MS,0,0,1,0,0,0,1,0,0
2020-05-02	US_MT,0,0,0,1,0,0,0,0,0
2020-05-02	US_NC,0,0,0,0,0,0,0,0,0
2020-05-02	US_ND,0,0,0,0,0,0,0,0,0
2020-05-02	US_NE,0,0,0,0,0,1,1,0,0
2020-05-02	US_NH,0,0,0,0,0,1,0,0,0
2020-05-02	US_NJ,1,1,1,0,0,1,0,0,0
2020-05-02	US_NM,0,0,0,0,1,0,0,0,0
2020-05-02	US_NV,0,0,1,0,0,0,1,0,0
2020-05-02	US_NY,1,1,0,0,0,0,0,0,0
2020-05-02	US_OH,0,0,0,0,0,0,0,0,0
2020-05-02	US_OK,0,0,0,1,0,0,0,1,0
2020-05-02	US_OR,0,0,0,0,0,0,0,0,0
2020-05-02	US_PA,1,0,0,0,0,0,0,0,0
2020-05-02	US_RI,0,1,0,1,0,0,0,0,0
2020-05-02	US_SC,0,0,0,0,0,0,1,0,0
2020-05-02	US_SD,0,0,0,0,0,0,0,0,0
2020-05-02	US_TN,0,0,0,0,0,0,0,0,0
2020-05-02	US_TX,1,0,1,0,0,0,0,0,0
2020-05-02	US_UT,0,0,0,0,0,0,0,0,0
2020-05-02	US_VA,1,0,0,0,0,0,0,0,0
2020-05-02	US_VT,0,1,0,0,0,1,0,0,0
2020-05-02	US_WA,0,1,0,1,0,0,0,0,0
2020-05-02	US_WI,0,0,0,0,0,0,0,0,0
2020-05-02	US_WV,0,0,0,1,0,0,0,0,1
2020-05-02	US_WY,0,0,0,0,0,0,0,0,0
2020-05-03	US_AK,0,0,0,1,0,1,0,0,0
2020-05-03	US_AL,0,0,0,1,1,0,0,1,0
2020-05-03	US_AR,0,0,0,0,0,0,0,0,0
2020-05-03	US_AZ,0,1,1,0,0,0,1,0,0
2020-05-03	US_CA,1,0,1,0,0,0,1,0,1
2020-05-03	US_CO,0,0,0,0,0,0,0,0,0
2020-05-03	US_CT,0,1,0,0,0,1,0,0,0
2020-05-03	US_DC,0,1,1,0,0,0,1,0,0
2020-05-03	US_DE,0,0,0,0,0,0,0,0,0
2020-05-03	US_FL,1,0,1,0,1,0,0,0,1
2020-05-03	US_GA,0,0,0,0,1,0,0,1,0
2020-05-03	US_HI,0,1,1,1,0,1,1,1,1
2020-05-03	US_IA,0,1,0,0,0,0,0,0,0
